name,family,provenance,rebal,ic_1,icir_1,ic_5,ic_20,ic_base,ic_decay,n_days,ls_sharpe,fold_sharpes,pval,dsr_prob,turnover,pval_pass,verdict,reason,max_corr,delta_sharpe,delta_maxdd,improves_book
rev_3,reversal,Qlib Alpha158,1,0.034288369633772305,4.443638046804065,0.019339798569520516,-0.012166759812888272,0.034288369633772305,0.019339798569520516,1960,-1.3846958317361724,"[-1.29600419811968, -2.3683435301114235, -2.8399377183878802, -0.3126333375380547]",8.845035907256715e-06,7.850321769309332e-07,0.02609151051609188,True,REJECTED,negative OOS fold,,,,False
rev_5,reversal,Qlib Alpha158,20,0.04320857084671058,5.629828085017622,0.021581649563843674,-0.009063531426122534,-0.009063531426122534,,1958,-0.7967007677259299,"[-1.4090320614891665, -0.2966077294672106, -0.887692916535172, 0.04436080113113018]",0.789664182537593,7.742979223346325e-07,0.02313259875236273,False,REJECTED,failed FDR,,,,False
carry_7,carry,in-repo alphas.py,20,-0.025501919720108773,-4.263252882695858,-0.039443191493182664,-0.05528005341064365,-0.05528005341064365,,1957,-0.8137633815364232,"[-1.234260119040469, -0.969635530896539, 0.34583281169187996, -1.5317224316846423]",0.040374888144469434,7.53846507883793e-07,0.019347478487760403,False,REJECTED,failed FDR,,,,False
volratio_21_63,volatility,Financial-Models notebooks (concept-mined),5,0.010073160365520232,1.6640237884265265,0.002957112248885939,0.0027207765662799746,0.002957112248885939,0.0027207765662799746,1901,-0.8010789750475729,"[-0.2655074834799752, -0.7934090704012298, -1.5492933668552218, -0.6318599404066533]",0.8274777105515259,5.976888138858882e-07,0.01895964422080254,False,REJECTED,failed FDR,,,,False
rsi_dip_2,oscillator,in-repo alphas.py,1,0.026373748092457825,4.251201972810736,0.013007377487297914,-0.01347242915018534,0.026373748092457825,0.013007377487297914,1962,-1.8791133554941304,"[-1.691674160780159, -1.8203633561287917, -3.5787925359972887, -2.101941736173801]",2.1262631070717575e-05,5.486733557491519e-07,0.022404918367522578,True,REJECTED,negative OOS fold,,,,False
base_rsi2,baseline,in-repo alphas.py,1,0.026373748092457825,4.251201972810736,0.013007377487297914,-0.01347242915018534,0.026373748092457825,0.013007377487297914,1962,-1.8791133554941304,"[-1.691674160780159, -1.8203633561287917, -3.5787925359972887, -2.101941736173801]",2.1262631070717575e-05,5.486733557491519e-07,0.022404918367522578,True,REJECTED,negative OOS fold,,,,False
rev_1,reversal,Qlib Alpha158,20,0.02719595628243643,3.6027668951931173,0.019846174246056655,-0.011568829326990791,-0.011568829326990791,,1962,-0.8297757020745198,"[-1.0245470699073498, -0.8378541465936972, -0.2777668701255325, -1.3180595851686545]",0.7218537702908445,5.458023818460944e-07,0.023250675032198007,False,REJECTED,failed FDR,,,,False
carry_trend_14,carry,in-repo alphas.py,5,-0.014029143867851663,-2.375511367459688,-0.022698837414142504,0.005065376018841449,-0.022698837414142504,0.005065376018841449,1943,-0.8608675561039847,"[-1.848628622618739, -0.24764674499370767, 0.04578960227486013, -0.917462401940136]",0.09152177946808937,4.5518930191779106e-07,0.018164761820834503,False,REJECTED,failed FDR,,,,False
rev_5,reversal,Qlib Alpha158,5,0.04320857084671058,5.629828085017622,0.021581649563843674,-0.009063531426122534,0.021581649563843674,-0.009063531426122534,1958,-0.8435250613128527,"[-1.0582787930870143, -1.2330018443644573, -0.34503738922846733, -0.714328821718369]",0.1945638294025014,4.5074123844468517e-07,0.02410223122212935,False,REJECTED,failed FDR,,,,False
volofvol_21,volatility,Financial-Models notebooks (concept-mined),5,0.0452224712306891,5.265093202873577,0.05996474184682272,0.09391098244787088,0.05996474184682272,0.09391098244787088,1939,-0.6554030574613691,"[-1.13396779402933, 0.004835788221372886, -2.0682083417491146, 0.70541990084018]",0.0014359141021369481,4.1536985356804834e-07,0.027438165304161953,True,REJECTED,negative OOS fold,,,,False
carry_3,carry,in-repo alphas.py,5,-0.033091806543423204,-5.479102119701408,-0.04143009783029312,-0.05531569580156802,-0.04143009783029312,-0.05531569580156802,1961,-0.8359928239848016,"[-0.8058460763519163, -0.25594619318870165, -0.8639922815979227, -1.5617390368886377]",0.0024800844084134077,4.142611948476649e-07,0.01991447145562729,True,REJECTED,negative OOS fold,,,,False
base_carry_3,baseline,in-repo alphas.py,5,-0.033091806543423204,-5.479102119701408,-0.04143009783029312,-0.05531569580156802,-0.04143009783029312,-0.05531569580156802,1961,-0.8359928239848016,"[-0.8058460763519163, -0.25594619318870165, -0.8639922815979227, -1.5617390368886377]",0.0024800844084134077,4.142611948476649e-07,0.01991447145562729,True,REJECTED,negative OOS fold,,,,False
rev_2,reversal,Qlib Alpha158,1,0.028099618787521964,3.731042000640518,0.02066472816694977,-0.012011872464297661,0.028099618787521964,0.02066472816694977,1961,-1.5451371841147936,"[-0.9208947319038666, -2.394380156521765, -3.6007044888509294, -0.9268104974449458]",0.00019068942607392003,3.933899571650912e-07,0.025477009833582143,True,REJECTED,negative OOS fold,,,,False
tsrank_close_10,tsrank,Qlib Alpha158,5,-0.019275906829622696,-3.039592646367666,-0.014240472450828275,0.007598150961240914,-0.014240472450828275,0.007598150961240914,1952,-0.6079951924114617,"[-1.1731905080463068, 0.2082040898979316, -0.8548098895296844, -0.28577560858189244]",0.31401936702576694,3.616027904884689e-07,0.020433500249536423,False,REJECTED,failed FDR,,,,False
kurt_63,volatility,Jansen ML4T,1,0.009311310058228797,1.5818798446517959,0.009355863426957326,-0.0008485224144774197,0.009311310058228797,0.009355863426957326,1901,-0.8155968137308762,"[-2.5720654304077657, 1.144623220773741, -0.5842640648966435, -0.3331381623945646]",0.1136770029526919,3.6054599950041677e-07,0.018042007992953017,False,REJECTED,failed FDR,,,,False
volratio_21_63,volatility,Financial-Models notebooks (concept-mined),20,0.010073160365520232,1.6640237884265265,0.002957112248885939,0.0027207765662799746,0.0027207765662799746,,1901,-0.8510707682527322,"[-0.3470624880556663, -1.6881388808685862, -1.3598994307111532, -0.5625335190101589]",0.9201881868171935,3.4582640012770227e-07,0.017810114938030915,False,REJECTED,failed FDR,,,,False
stoch_14,oscillator,Jansen ML4T,20,0.0070108116407298525,1.1125371562079824,-0.006055167587576595,-0.024912491367459204,-0.024912491367459204,,1950,-0.8969620979575984,"[-1.4883406773467527, -0.5173709136312524, -0.5247736878766991, -0.4924613126237074]",0.38047060875972427,3.122266408195351e-07,0.019209365761562493,False,REJECTED,failed FDR,,,,False
volz_126,volume,Qlib Alpha158,1,-0.04482585712896524,-7.483208444710881,-0.018890160584348514,-0.002485149655562694,-0.04482585712896524,-0.018890160584348514,1838,-0.9792181206464319,"[0.069558789670102, -1.5451318696089889, -1.37768250862332, -1.493524538924441]",7.260858581048524e-14,3.0255980953963757e-07,0.017586752138909634,True,REJECTED,negative OOS fold,,,,False
ddown_252,drawdown,TikTok lead (validated as candidate),20,-0.030227844471676396,-3.0854343213928055,-0.07142577775773293,-0.12945767797732136,-0.12945767797732136,,1712,-0.9359325658885489,"[-2.1030937027310146, -0.7357410707244586, -0.009898945328609392, -1.012655013358084]",0.0020979290818705643,2.9555838287897984e-07,0.02108838812692638,True,REJECTED,negative OOS fold,,,,False
kurt_63,volatility,Jansen ML4T,5,0.009311310058228797,1.5818798446517959,0.009355863426957326,-0.0008485224144774197,0.009355863426957326,-0.0008485224144774197,1901,-0.8510983610167352,"[-2.8149133375918822, 0.39604222424921925, -0.5414782020705733, 0.5112600065921464]",0.4870602104114483,2.1796914834171233e-07,0.017988503061708308,False,REJECTED,failed FDR,,,,False
maxret_21,lottery,Jansen ML4T,1,0.04943507730403344,5.7267632364129,0.06270702455147878,0.09517075550859913,0.04943507730403344,0.06270702455147878,1943,-0.895827303136599,"[-1.8044346436013434, 0.36294918523905034, -2.1425265145649464, 0.20698473169236117]",1.023648743547767e-08,1.9644397197815522e-07,0.028392419367364037,True,REJECTED,negative OOS fold,,,,False
carry_csrank_7,carry,in-repo alphas.py,20,-0.025865768110947655,-5.039765372161791,-0.037217188568745,-0.04376651115973748,-0.04376651115973748,,1957,-0.9212408850508811,"[-1.6278251747894477, -0.7711439012541583, -0.09726597838956243, -0.8460437059367587]",0.06254584996765922,1.799380306422016e-07,0.017634328418055026,False,REJECTED,failed FDR,,,,False
kbar_upshadow_1,kbar,Qlib Alpha158,5,0.012400764599437598,2.201657906906421,0.007415468384603885,0.0065465932292743355,0.007415468384603885,0.0065465932292743355,1963,-0.9750580709196485,"[-0.46590773196843893, -0.9268921826863691, -1.2722414002679594, -2.2236682747704877]",0.5598095836178403,1.554608463627538e-07,0.01901766458788231,False,REJECTED,failed FDR,,,,False
rev_7,reversal,Qlib Alpha158,5,0.027786146250393877,3.6445574747202905,0.020466298197576366,-0.011053858981337844,0.020466298197576366,-0.011053858981337844,1956,-0.9284578678106411,"[-1.6401816885105527, -0.7112891866329745, -0.6086105707274997, -0.34762199708387775]",0.22228746142000788,1.3987089231282113e-07,0.02388941376159957,False,REJECTED,failed FDR,,,,False
rev_1,reversal,Qlib Alpha158,1,0.02719595628243643,3.6027668951931173,0.019846174246056655,-0.011568829326990791,0.02719595628243643,0.019846174246056655,1962,-1.928430751508144,"[-1.0415263190969717, -2.4283829610618928, -3.345217802359037, -3.222376247028194]",0.0003148478560852652,1.23973026844304e-07,0.025255721396007683,True,REJECTED,negative OOS fold,,,,False
ddown_126,drawdown,TikTok lead (validated as candidate),1,-0.021379084838646988,-2.3457299121932866,-0.06117860332139259,-0.12152694936332453,-0.021379084838646988,-0.06117860332139259,1838,-0.9633466110300651,"[-1.414671326736619, -0.5355528962698213, -0.7279721130813562, -0.9000298984686023]",0.018989862637940114,1.201550471341406e-07,0.0238057931360922,True,REJECTED,negative OOS fold,,,,False
ddown_252,drawdown,TikTok lead (validated as candidate),5,-0.030227844471676396,-3.0854343213928055,-0.07142577775773293,-0.12945767797732136,-0.07142577775773293,-0.12945767797732136,1712,-0.9835451993646706,"[-2.0832642123780922, -0.6314280750585692, -0.1996550305112251, -1.1261138585805806]",0.0012849399422647512,1.1820461587319642e-07,0.02149953940080657,True,REJECTED,negative OOS fold,,,,False
volchg_5,volume,Qlib Alpha158,5,-0.02918482790902752,-4.986750943350464,-0.00472915519355285,0.007371208936099636,-0.00472915519355285,0.007371208936099636,1958,-0.9845530660237235,"[0.15909609224845106, -1.9040093967942944, -2.0256494955097644, -1.5442408112802148]",0.7186999887523864,9.521269467294147e-08,0.01992961492531476,False,REJECTED,failed FDR,,,,False
carry_3,carry,in-repo alphas.py,1,-0.033091806543423204,-5.479102119701408,-0.04143009783029312,-0.05531569580156802,-0.033091806543423204,-0.04143009783029312,1961,-0.975115164131137,"[-1.0043258261493493, -0.7851736319181064, 0.6011718345444703, -3.126520456597768]",4.27489594834185e-08,7.52689615635127e-08,0.02012348594789133,True,REJECTED,negative OOS fold,,,,False
base_carry_3,baseline,in-repo alphas.py,1,-0.033091806543423204,-5.479102119701408,-0.04143009783029312,-0.05531569580156802,-0.033091806543423204,-0.04143009783029312,1961,-0.975115164131137,"[-1.0043258261493493, -0.7851736319181064, 0.6011718345444703, -3.126520456597768]",4.27489594834185e-08,7.52689615635127e-08,0.02012348594789133,True,REJECTED,negative OOS fold,,,,False
skew_63,volatility,Jansen ML4T,5,0.02388831985554029,3.9189916361867247,0.018390512175827742,0.030957321702977506,0.018390512175827742,0.030957321702977506,1901,-0.9881867641740213,"[-1.9988199506923137, -0.3270921018859945, -1.1312187388784383, -0.15664603409013586]",0.17486916286972432,6.085622528129164e-08,0.01830335016543399,False,REJECTED,failed FDR,,,,False
spread_kalman,pairs,Financial-Models notebooks (concept-mined),20,0.029300151898023017,4.46672179599015,0.02046035010221215,-0.007529282948117026,-0.007529282948117026,,1901,-1.0085365873660734,"[-1.581629311713029, -0.7969764913254115, -0.03087579176461763, -1.154763503711423]",0.7913112675174987,5.1841360482196563e-08,0.019712892359361803,False,REJECTED,failed FDR,,,,False
stoch_28,oscillator,Jansen ML4T,20,0.005888135343075764,0.9042197591401596,-0.01374809956515593,-0.03140461205683512,-0.03140461205683512,,1936,-1.041577406892627,"[-2.0377065108391452, -0.06331199168226047, -1.071475963696095, -0.5503392697186584]",0.2817671447431165,4.2886502349404054e-08,0.01921880695126582,False,REJECTED,failed FDR,,,,False
ddown_63,drawdown,TikTok lead (validated as candidate),1,-0.012575026652023905,-1.4187181610144655,-0.042876718757359183,-0.09332246022138944,-0.012575026652023905,-0.042876718757359183,1901,-1.0493042353432156,"[-1.487050925846429, -1.1839812514577077, -0.32483681157865246, -0.9086304310838167]",0.15598120034330476,4.1318569121706616e-08,0.02514336621364134,False,REJECTED,failed FDR,,,,False
rev_2,reversal,Qlib Alpha158,20,0.028099618787521964,3.731042000640518,0.02066472816694977,-0.012011872464297661,-0.012011872464297661,,1961,-1.0351791147952807,"[-2.147011004782724, 0.13037674841258615, -0.03360283232380654, -1.3284324296281254]",0.7123700795043655,3.920296259840583e-08,0.02272276935883725,False,REJECTED,failed FDR,,,,False
garchgap_63,volatility,Financial-Models notebooks (concept-mined),5,0.011055081524965642,1.8218792111419206,0.0013419005035544677,0.0039868452859379636,0.0013419005035544677,0.0039868452859379636,1901,-1.026532167271695,"[-0.5531328596009817, -0.939382092318175, -1.6007445632418806, -1.4407957594240717]",0.9207083051797114,3.834864126250892e-08,0.018208496490674343,False,REJECTED,failed FDR,,,,False
ddown_252,drawdown,TikTok lead (validated as candidate),1,-0.030227844471676396,-3.0854343213928055,-0.07142577775773293,-0.12945767797732136,-0.030227844471676396,-0.07142577775773293,1712,-1.1240040691473505,"[-2.0452005484146576, -0.6661084910571538, -0.7941684839595436, -1.0013593292356955]",0.00203255108876621,2.1281247430948724e-08,0.02152932156899563,True,REJECTED,negative OOS fold,,,,False
kbar_body_1,kbar,Qlib Alpha158,1,-0.007565849340920188,-1.229225820318951,-0.006015836180575082,0.01351271239870066,-0.007565849340920188,-0.006015836180575082,1963,-0.8466165377591638,"[-0.006194805267288575, -2.6143925111655975, -0.9971391774878484, -1.8024527245058555]",0.21898715060987417,1.8958279834890845e-08,0.02220072310267234,False,REJECTED,failed FDR,,,,False
carry_trend_14,carry,in-repo alphas.py,1,-0.014029143867851663,-2.375511367459688,-0.022698837414142504,0.005065376018841449,-0.014029143867851663,-0.022698837414142504,1943,-1.1382529663080572,"[-1.3966816019624033, -0.7860209241069287, -0.7922121266689494, -1.5718354919397597]",0.01752465259713043,1.777502744992887e-08,0.019501279182570577,True,REJECTED,negative OOS fold,,,,False
doji_avoid_21,kbar,family lesson,5,-0.0010846072513513176,-0.1889550093431506,0.005568755177942135,-0.0012553558558599683,0.005568755177942135,-0.0012553558558599683,1943,-0.6963493105350912,"[-0.6839796156650884, -0.980063259263701, -0.7837145108210842, -0.8071736708637842]",0.6580308854906516,1.7449482025977403e-08,0.018034164371847333,False,REJECTED,failed FDR,,,,False
volz_21,volume,Qlib Alpha158,1,-0.03373917562228659,-5.761578476200491,-0.010107951917624694,0.011327433991186313,-0.03373917562228659,-0.010107951917624694,1943,-1.3269457968040228,"[0.05928010202414309, -2.1016634709792292, -2.7298048897570006, -1.6243384590162784]",8.333090217860217e-09,1.5954747856206097e-08,0.019531021806835146,True,REJECTED,negative OOS fold,,,,False
lowvol_10,volatility,Jansen ML4T,1,0.05600672671432013,5.9635269961995645,0.07279049771680189,0.11061523407114121,0.05600672671432013,0.07279049771680189,1954,-1.0825320850462097,"[-2.431944689505135, 0.11144803237554168, -2.072299686262813, 0.3484227404922696]",2.4685065103113857e-09,1.4096112666006633e-08,0.030225794601903676,True,REJECTED,negative OOS fold,,,,False
kurt_63,volatility,Jansen ML4T,20,0.009311310058228797,1.5818798446517959,0.009355863426957326,-0.0008485224144774197,-0.0008485224144774197,,1901,-1.0826897011585994,"[-2.852451396030552, 0.714190992816883, -0.9966125529749437, -0.19107827800056]",0.9759861935101284,1.3761980000026597e-08,0.017415236950136585,False,REJECTED,failed FDR,,,,False
maxret_21,lottery,Jansen ML4T,20,0.04943507730403344,5.7267632364129,0.06270702455147878,0.09517075550859913,0.09517075550859913,,1943,-0.8628924870579943,"[-1.6359438266081865, -0.05518064286694964, -1.7374363213555128, 0.40861151957555153]",0.0075378660757052796,1.149688622081868e-08,0.027614678476693362,True,REJECTED,negative OOS fold,,,,False
kbar_downshadow_5,kbar,Qlib Alpha158,5,0.01262183039716354,2.1972493808801543,0.0055857160355598815,0.0019961279889991264,0.0055857160355598815,0.0019961279889991264,1959,-1.1861761408974951,"[-1.1232560092282113, -1.2849147543533406, -0.7827177512514715, -2.008628217129306]",0.6573633950891911,6.323431167576388e-09,0.019007756174697625,False,REJECTED,failed FDR,,,,False
rsi_dip_7,oscillator,in-repo alphas.py,20,0.027390108343874814,4.2785661915333675,0.010155090609959281,-0.01578915472383315,-0.01578915472383315,,1962,-1.158731087776543,"[-2.3596912633315226, -0.3440327887942279, -0.7677593689483585, -0.3242439379314047]",0.5872103482055677,6.223337956079433e-09,0.019377491386078548,False,REJECTED,failed FDR,,,,False
streak,lottery,Jansen ML4T,1,0.022648930678058933,3.7159558716296197,0.013258440692689399,-0.010100594939289602,0.022648930678058933,0.013258440692689399,1951,-1.1578253939165317,"[-0.03091570210977782, -2.022037083601957, -2.583547699383845, -1.4913214755068747]",0.00020243691447285883,4.99861518843403e-09,0.023934801933605216,True,REJECTED,negative OOS fold,,,,False
kbar_closepos_1,kbar,Qlib Alpha158,1,-0.0010660243266518215,-0.17750949634863633,-0.001149409541156357,0.012334793729864315,-0.0010660243266518215,-0.001149409541156357,1963,-0.9107889507536885,"[-0.26327446347649347, -3.35167041859855, -0.1835566584390174, -2.036764665046884]",0.8591082066751996,4.421181865055246e-09,0.02159542473070786,False,REJECTED,failed FDR,,,,False
skew_63,volatility,Jansen ML4T,1,0.02388831985554029,3.9189916361867247,0.018390512175827742,0.030957321702977506,0.02388831985554029,0.018390512175827742,1901,-1.1629275745390697,"[-2.2745590515851952, -0.6124330594367876, -1.3327851764412275, 0.00688677030495279]",8.892019984685362e-05,4.3201356936251045e-09,0.01861717149453539,True,REJECTED,negative OOS fold,,,,False
skew_21,volatility,Jansen ML4T,20,0.017634752627426073,2.965630013788674,0.010352506713397732,0.015222200698049934,0.015222200698049934,,1943,-0.8371780819293776,"[-1.359806808552664, -0.866204027677955, -0.5039404733946709, -0.2674622229921733]",0.5772993259271328,2.9009864510598504e-09,0.0202964997654068,False,REJECTED,failed FDR,,,,False
volratio_10_126,volatility,Financial-Models notebooks (concept-mined),1,0.015289980559857598,2.510920822414912,0.0034768654661762543,-0.009746648405357673,0.015289980559857598,0.0034768654661762543,1838,-1.2142467306734777,"[-0.5685524933568142, -1.44060222329569, -1.785542271704302, -1.2956133061935866]",0.012041670207758592,2.6602715585966052e-09,0.017672600341546375,True,REJECTED,negative OOS fold,,,,False
rev_3,reversal,Qlib Alpha158,5,0.034288369633772305,4.443638046804065,0.019339798569520516,-0.012166759812888272,0.019339798569520516,-0.012166759812888272,1960,-1.2015399054227314,"[-2.2648076328385476, -2.1058586888188673, -0.11593077731998928, -0.15412871808938605]",0.2557811916131558,2.5774890555219088e-09,0.0246725944882408,False,REJECTED,failed FDR,,,,False
carry_7,carry,in-repo alphas.py,1,-0.025501919720108773,-4.263252882695858,-0.039443191493182664,-0.05528005341064365,-0.025501919720108773,-0.039443191493182664,1957,-1.2918372233888438,"[-1.1331030409551661, -1.1431706713157626, -0.9101771186068044, -2.389208506402106]",2.014722891097165e-05,6.829485865722518e-10,0.020388209936129466,True,REJECTED,negative OOS fold,,,,False
rsi_dip_14,oscillator,in-repo alphas.py,20,0.022356828410232277,3.3969485192746833,0.006447958890255636,-0.01690428734450013,-0.01690428734450013,,1962,-1.0018041821578916,"[-1.9348058024286972, -0.09153387483136574, -0.8680435822802773, -0.1888952152995714]",0.569309271305217,4.247366902632166e-10,0.02152887746275631,False,REJECTED,failed FDR,,,,False
rsi_dip_7,oscillator,in-repo alphas.py,5,0.027390108343874814,4.2785661915333675,0.010155090609959281,-0.01578915472383315,0.010155090609959281,-0.01578915472383315,1962,-1.3234722324402108,"[-1.398910937984727, -1.1449067187544872, -1.884382649000075, -0.9410762404330723]",0.4835397443772602,3.941441062416118e-10,0.021702231309106274,False,REJECTED,failed FDR,,,,False
amihud_21,volume,Jansen ML4T,20,0.03830301118636629,6.243521182090543,0.05708472819536684,0.08145398176888415,0.08145398176888415,,1943,-1.196489088540046,"[-3.0481885003490334, -1.1111987974490083, -0.3410566852812679, 0.23308064349304702]",0.002202818763856307,3.5242908591470723e-10,0.01671299306610372,True,REJECTED,negative OOS fold,,,,False
skew_21,volatility,Jansen ML4T,5,0.017634752627426073,2.965630013788674,0.010352506713397732,0.015222200698049934,0.010352506713397732,0.015222200698049934,1943,-1.3699961766147477,"[-1.2531730038355826, -1.6090204308855767, -2.3965856317229095, -0.46261208121626735]",0.43707680257973935,2.263804699254024e-10,0.01987605492519285,False,REJECTED,failed FDR,,,,False
stoch_28,oscillator,Jansen ML4T,5,0.005888135343075764,0.9042197591401596,-0.01374809956515593,-0.03140461205683512,-0.01374809956515593,-0.03140461205683512,1936,-1.4805672254676172,"[-1.457822649717295, -1.3741800550816006, -1.4174357831328108, -1.6359652181013202]",0.3423536479114999,6.906952787488763e-11,0.020267874856470164,False,REJECTED,failed FDR,,,,False
amihud_21,volume,Jansen ML4T,1,0.03830301118636629,6.243521182090543,0.05708472819536684,0.08145398176888415,0.03830301118636629,0.05708472819536684,1943,-1.2927447954967015,"[-2.7978992127074003, -1.6555175955018053, -0.6816684565934191, 0.17881940589155243]",4.278284393421927e-10,4.897027228167872e-11,0.01639316239214937,True,REJECTED,negative OOS fold,,,,False
amihud_21,volume,Jansen ML4T,5,0.03830301118636629,6.243521182090543,0.05708472819536684,0.08145398176888415,0.05708472819536684,0.08145398176888415,1943,-1.2953345868707504,"[-2.892561655010871, -1.4566181357401347, -0.7292935435376773, 0.18866290974585834]",2.8598824499903586e-05,4.468558856274285e-11,0.016547797935352593,True,REJECTED,negative OOS fold,,,,False
spread_kalman,pairs,Financial-Models notebooks (concept-mined),5,0.029300151898023017,4.46672179599015,0.02046035010221215,-0.007529282948117026,0.02046035010221215,-0.007529282948117026,1901,-1.4452288905759947,"[-2.875504895165042, -1.00247657696995, -0.15733488376125898, -1.2218603647340127]",0.15880527346666984,4.2650438736302476e-11,0.019889066671757733,False,REJECTED,failed FDR,,,,False
volratio_10_63,volatility,Financial-Models notebooks (concept-mined),1,0.013021968884751982,2.1455291261372484,0.005923749652118088,-0.007916093512419066,0.013021968884751982,0.005923749652118088,1901,-1.391506897450144,"[-1.2455409625443212, -1.7324734955972851, -1.6062312946639323, -1.3349814064579135]",0.03191056524110136,3.800071368686986e-11,0.01949706006337704,True,REJECTED,negative OOS fold,,,,False
carry_csrank_7,carry,in-repo alphas.py,5,-0.025865768110947655,-5.039765372161791,-0.037217188568745,-0.04376651115973748,-0.037217188568745,-0.04376651115973748,1957,-1.4489422483562862,"[-2.0323663257794626, -0.45744818719762037, -1.6436837181288153, -1.4413350687138238]",0.0016137356606578113,1.972288998786098e-11,0.018334908685776575,True,REJECTED,negative OOS fold,,,,False
skew_21,volatility,Jansen ML4T,1,0.017634752627426073,2.965630013788674,0.010352506713397732,0.015222200698049934,0.017634752627426073,0.010352506713397732,1943,-1.617156477827627,"[-1.598989244497916, -2.362972958737758, -2.502408772753709, -0.10839515933886452]",0.003020636392741416,1.4457324226668788e-12,0.020097756163498993,True,REJECTED,negative OOS fold,,,,False
volratio_21_63,volatility,Financial-Models notebooks (concept-mined),1,0.010073160365520232,1.6640237884265265,0.002957112248885939,0.0027207765662799746,0.010073160365520232,0.002957112248885939,1901,-1.6025393685838238,"[-1.8358204031105843, -0.7802961313633653, -2.5661252112980306, -0.8788166820585953]",0.0961076756121233,1.045719066894435e-12,0.01939585524056266,False,REJECTED,failed FDR,,,,False
dowmean_90,seasonality,seasonality_scan.py idea,1,-0.032653220404545324,-4.742698380773045,-0.015815704636012746,-0.009044767338731143,-0.032653220404545324,-0.015815704636012746,1941,-2.034534866446293,"[-0.5584666991496935, -3.6527970919948904, -2.2477740333768157, -2.694800240469951]",2.1089014343722567e-06,1.9739765377835283e-13,0.022742033044731016,True,REJECTED,negative OOS fold,,,,False
rsi_dip_14,oscillator,in-repo alphas.py,5,0.022356828410232277,3.3969485192746833,0.006447958890255636,-0.01690428734450013,0.006447958890255636,-0.01690428734450013,1962,-1.3821424882666726,"[-1.938145190614765, -0.33725757525997335, -1.8766636732206836, -1.0704808674545667]",0.6636714199811566,1.5515366769136563e-13,0.023056576203669,False,REJECTED,failed FDR,,,,False
carry_csrank_7,carry,in-repo alphas.py,1,-0.025865768110947655,-5.039765372161791,-0.037217188568745,-0.04376651115973748,-0.025865768110947655,-0.037217188568745,1957,-1.7611726091163322,"[-2.290292813168004, -0.3823155914021422, -2.04502725526777, -2.178210492912116]",4.6610291581927754e-07,1.3233858453531866e-13,0.018517929724153306,True,REJECTED,negative OOS fold,,,,False
garchgap_63,volatility,Financial-Models notebooks (concept-mined),1,0.011055081524965642,1.8218792111419206,0.0013419005035544677,0.0039868452859379636,0.011055081524965642,0.0013419005035544677,1901,-1.790869067746444,"[-1.7761383461972504, -1.8820959587487336, -1.8137103642491885, -1.7976087578504025]",0.06847331531457979,5.689893001203927e-14,0.018700509046866404,False,REJECTED,failed FDR,,,,False
rev_7,reversal,Qlib Alpha158,1,0.027786146250393877,3.6445574747202905,0.020466298197576366,-0.011053858981337844,0.027786146250393877,0.020466298197576366,1956,-1.9291710151032577,"[-2.5266389410871204, -1.969619439014298, -2.0671329619636234, -1.0027449057113846]",0.0002678522752423973,1.3655743202889425e-14,0.025416151525651538,True,REJECTED,negative OOS fold,,,,False
kbar_downshadow_5,kbar,Qlib Alpha158,1,0.01262183039716354,2.1972493808801543,0.0055857160355598815,0.0019961279889991264,0.01262183039716354,0.0055857160355598815,1959,-1.9812603722239825,"[-3.237101759153054, -0.7409328166714796, -0.8120229877870347, -2.712354600608842]",0.028002640633677744,6.772360450213455e-15,0.019842505992161794,True,REJECTED,negative OOS fold,,,,False
kbar_downshadow_1,kbar,Qlib Alpha158,1,0.012488004269294134,2.059489806536067,-0.0009027691566307912,-0.0031555083870232494,0.012488004269294134,-0.0009027691566307912,1963,-2.156130283583558,"[-2.3583150079184985, -2.1054246435790396, -1.4750346312217928, -3.741003675518116]",0.03944734051771848,0.0,0.021232547813305244,False,REJECTED,failed FDR,,,,False
dowmean_180,seasonality,seasonality_scan.py idea,1,-0.021846927338437568,-3.329554844265911,-0.01795870089432821,-0.00790288518823097,-0.021846927338437568,-0.01795870089432821,1941,-2.6820676218365063,"[-1.5815114434351623, -3.543443466512731, -2.3979281364626175, -3.6929542984541457]",0.0008698493131196194,0.0,0.02104864965101032,True,REJECTED,negative OOS fold,,,,False
spread_kalman,pairs,Financial-Models notebooks (concept-mined),1,0.029300151898023017,4.46672179599015,0.02046035010221215,-0.007529282948117026,0.029300151898023017,0.02046035010221215,1901,-2.3723024145626876,"[-2.443191102155146, -2.0099788764204907, -3.0408148816815324, -2.1760060631493614]",7.942731042431816e-06,0.0,0.02037428362968696,True,REJECTED,negative OOS fold,,,,False
rsi_dip_7,oscillator,in-repo alphas.py,1,0.027390108343874814,4.2785661915333675,0.010155090609959281,-0.01578915472383315,0.027390108343874814,0.010155090609959281,1962,-2.2187684817862485,"[-2.6285528081143563, -1.715188392608941, -2.7680033668711745, -1.7195976435290667]",1.8810105572031333e-05,0.0,0.02244393067598299,True,REJECTED,negative OOS fold,,,,False
